customer_id,birth,price_first_item_purchased,gender,revenue
5689368c5b,10/1/1967,28.0,F,180
ffb5db793d,6/4/1991,42.0,F,87
8b728e9c3e,5/14/1979,102.0,F,338
b1db69df0e,12/30/1899,42.0,F,147
fc84c51ffb,10/30/1981,102.0,F,262
a038fed8fa,6/13/1949,44.0,F,242
9ad3869aa8,3/6/1980,22.0,M,175
9ad3869aa8,3/6/1980,15.5,F,72
5f61c210b8,12/30/1899,15.5,M,148
5e9af4e228,1/24/1989,44.0,M,86
9cf47ab506,9/26/1993,28.0,F,77
fdab4fd352,5/28/1978,15.5,F,159
4077f5a16e,4/14/1949,57.0,F,194
88f256c7d5,10/11/1986,44.0,M,218
2b77cd077e,6/2/1952,44.0,F,144
0284071707,5/18/1979,22.0,M,165
a237dc82f0,9/16/1983,44.0,M,179
8872a6df40,5/18/1989,44.0,M,185
3bb83e832a,10/12/1985,57.0,M,154
cebbaccf90,9/15/1989,44.0,F,210
871d013a0d,12/22/1993,22.0,M,83
a6a510421f,12/30/1899,57.0,F,109
da0311c410,4/25/1975,44.0,F,120
b1688980dd,4/28/1972,117.0,F,293
93f59e7a83,12/30/1899,57.0,M,176
077a2e4b5c,10/10/1980,28.0,M,137
c4572c279f,1/14/1991,102.0,F,337
a7ebab662f,12/30/1899,15.5,F,136
7cad24a5b0,12/9/1971,15.5,M,168
d38c12db7b,1/19/1960,44.0,F,121
8afc37a7fc,12/30/1899,28.0,M,160
522fd741b2,11/4/1965,44.0,F,157
c6808ac441,12/30/1899,44.0,F,162
5774ee3d46,11/11/1971,44.0,F,170
d0cf70f137,3/5/1983,44.0,F,257
129088881f,5/6/1968,15.5,F,166
a5c38838ea,5/20/1977,15.5,M,152
4331a2264e,12/30/1899,78.0,M,179
9423b089e0,1/12/1974,15.5,F,151
e2f633abb1,8/10/1988,44.0,F,222
bfc0c581e2,2/6/1979,78.0,F,208
4643acd9d9,7/25/1959,44.0,F,268
14df146673,3/1/1980,57.0,M,125
a2e51338fa,11/24/1969,57.0,F,110
d5f0968659,11/19/1979,57.0,F,228
d5b9869583,4/29/1970,117.0,F,240
5dccc29d91,4/24/1984,15.5,M,194
4d73e5cb05,3/26/1982,57.0,F,235
f237220d18,3/21/1955,22.0,M,124
b7bf54b22f,8/27/1982,102.0,F,227
de51d3d09d,8/24/1961,57.0,M,306
29fac6d867,10/22/1975,42.0,M,186
8048d6793b,4/19/1976,102.0,F,252
2dd918363d,7/4/1989,102.0,F,447
1f0853d07c,5/8/1971,42.0,F,67
3d957acde1,12/30/1899,78.0,F,149
56339534be,7/3/1974,44.0,M,104
50c88af0d9,11/27/1976,78.0,M,191
da29822158,2/10/1961,102.0,F,273
88929d706e,4/9/1973,117.0,F,241
474c04005b,12/30/1899,117.0,F,266
03d056a639,8/25/1984,22.0,F,136
162de23172,12/30/1899,10.0,M,132
21f06552f5,8/4/1990,22.0,M,198
704c1a25a6,8/7/1984,15.5,F,132
bca7a00761,1/13/1981,28.0,M,90
29138fccb4,9/20/1986,15.5,F,235
941359e62c,6/8/1958,42.0,F,310
ac6fcf34aa,12/27/1958,22.0,M,97
a3aa5b62a4,4/5/1979,15.5,F,72
dfa6264f4e,10/31/1978,44.0,F,206
063e0a1e7a,8/26/1986,44.0,F,196
98aa9fc8a5,1/11/1989,102.0,F,453
6d630f328d,7/31/1946,57.0,F,370
ceda18dcb1,2/4/1974,22.0,F,148
266c4861cf,6/27/1992,44.0,F,206
7ab9407cde,4/28/1981,15.5,F,159
fb5966303d,11/21/1969,15.5,F,137
a7c8c2803b,3/16/1980,15.5,F,152
b751c68c98,4/22/1968,44.0,M,168
868518cb72,12/30/1899,44.0,F,138
b91d089bad,1/12/1981,102.0,F,368
58784e0a53,12/15/1979,28.0,F,126
58784e0a53,12/15/1979,102.0,M,239
81edf7603d,10/23/1989,22.0,F,228
c156a0c8ca,6/16/1980,57.0,F,245
3093369ea3,2/7/1983,28.0,F,121
5d6b717c2f,12/24/1979,44.0,M,176
82812c5a9a,1/1/1989,57.0,M,111
74e8f278e6,6/25/1983,44.0,F,257
f2aaeb444a,11/17/1979,15.5,M,162
cee278b066,6/3/1977,10.0,F,170
e3ede25bee,12/30/1899,44.0,F,180
d0792e7a11,10/30/1984,28.0,F,174
cd4a030164,12/30/1899,117.0,F,266
c5620449a8,7/26/1979,57.0,M,156
3ff507e8e9,12/30/1899,22.0,F,165
254f2a87d9,9/13/1981,44.0,F,100
b2a829d252,5/1/1994,15.5,F,78
e8fce90bcc,5/17/1940,57.0,F,249
6c5bd0d4f2,6/10/1946,15.5,F,216
51e153135b,11/20/1990,42.0,F,222
bde6918349,9/19/1963,22.0,F,93
490de7aa81,12/3/1989,15.5,F,144
4f6f2b24fe,11/13/1989,22.0,F,157
4ab484d8f5,11/10/1984,44.0,F,268
aec50af18a,7/24/1987,42.0,F,199
92aebeb4b7,11/20/1959,102.0,M,212
74aa74ff6d,11/2/1990,42.0,M,124
031f9ed919,12/3/1987,22.0,F,211
fa1f2514ce,5/18/1993,28.0,M,138
8da61fb099,5/16/1977,57.0,M,191
e4da3f65f2,3/29/1961,10.0,F,173
03921c3012,5/28/1989,44.0,F,174
e594466013,1/31/1967,15.5,F,155
22358a896f,8/27/1982,15.5,F,202
1c6e2102d4,5/25/1975,28.0,M,82
d847076946,10/19/1974,10.0,F,129
bea5007d5f,2/16/1957,57.0,F,250
faf79bf311,9/20/1980,42.0,M,136
523919e9a5,9/6/1988,22.0,F,230
223590d3ec,4/25/1985,102.0,F,127
4576635d51,8/19/1988,22.0,M,160
87cf50a74b,12/31/1982,42.0,M,95
ce461e0dfa,4/26/1977,57.0,M,204
9459931911,12/30/1899,10.0,F,129
a8c04c5ade,12/30/1899,78.0,M,179
2de3fbfeb9,3/10/1963,22.0,F,249
aa6c71c420,12/30/1899,44.0,M,150
99bbe7f253,9/3/1966,15.5,M,82
75c9c0beec,10/30/1973,22.0,F,182
39640828e9,4/16/1968,22.0,M,183
54945f3d90,5/28/1981,44.0,M,203
f347e018bd,12/30/1899,57.0,F,219
f347e018bd,12/30/1899,28.0,F,160
f347e018bd,12/30/1899,15.5,F,40
8e64fbaa91,2/15/1983,44.0,F,104
ce9873d43e,7/13/1988,102.0,M,225
ce9873d43e,7/13/1988,10.0,F,232
27a875bdbc,2/3/1983,15.5,F,73
8dc64530a7,6/19/1978,102.0,F,321
656aa7fa00,12/31/1983,42.0,M,176
708bc34fbc,1/4/1991,44.0,F,258
590c0de6f2,9/3/1967,22.0,F,219
3e119e5ff5,9/3/1989,102.0,F,353
c34f08cd1c,1/10/1976,15.5,F,67
a69cd09b2b,12/30/1899,57.0,F,186
e6de1fafc0,4/5/1974,22.0,M,166
454812cc5f,12/9/1969,42.0,M,154
04af5cf1e2,6/17/1987,44.0,F,130
ccb07f7575,3/31/1976,10.0,M,153
17b0bb9e36,10/25/1989,10.0,F,184
53da71a546,2/22/1963,44.0,F,126
01e516d431,1/27/1987,57.0,M,191
dddd93d316,6/15/1972,44.0,M,200
e00482b235,9/18/1976,57.0,M,157
c306877317,3/4/1992,15.5,M,169
8047b422cb,12/30/1899,22.0,F,142
0cedb19010,9/16/1959,44.0,M,268
c455013d14,1/1/1988,15.5,M,79
492c4f8f46,9/26/1976,102.0,F,247
f6ac0d8adc,8/11/1993,44.0,F,71
d42d28d49e,9/9/1985,15.5,F,177
7c7636a2e3,5/19/1981,78.0,F,259
f553cf90f3,12/30/1899,42.0,F,111
8c3566d6e7,5/19/1991,78.0,F,236
cbcd0f8b1e,5/1/1944,15.5,F,213
0186b49596,2/3/1991,78.0,M,188
95564da392,6/19/1975,44.0,F,97
8772ad3869,7/2/1981,15.5,M,143
5d243984bf,5/17/1989,78.0,F,152
d29b1e746f,5/10/1970,44.0,F,172
d29b1e746f,5/10/1970,42.0,F,118
9ac6c9faf4,9/1/1985,78.0,F,297
e6a325add9,12/16/1974,44.0,M,192
4b4e77cb14,12/28/1962,15.5,F,194
972b86c06a,8/28/1972,42.0,M,102
ac60760876,4/4/1986,15.5,F,126
84116bf561,3/7/1983,22.0,F,214
eac389ebe0,12/30/1899,15.5,F,135
87a983c88f,2/23/1950,44.0,F,327
6688b355d3,4/21/1980,102.0,F,132
2cc09b9feb,12/14/1984,15.5,M,148
67f798cfaa,12/16/1979,57.0,F,193
168e336d0a,5/9/1981,15.5,M,62
3c5755a980,3/11/1954,44.0,F,99
372ace71ba,6/7/1964,28.0,F,214
65a4f27a40,2/10/1970,44.0,M,223
503fe5d4bf,10/31/1976,22.0,M,163
07ce128907,1/23/1976,42.0,F,170
4750c454b5,3/15/1969,28.0,M,143
b4cd051439,4/8/1955,44.0,M,233
c821512de3,1/15/1984,15.5,M,142
8df5e47bb4,12/30/1899,22.0,M,137
c297d95273,12/30/1990,28.0,F,174
b1dcc270bd,10/21/1984,22.0,M,197
b497484fae,9/23/1986,57.0,M,187
f7b7db7dc1,2/19/1983,10.0,M,178
5e6d57d033,5/26/1983,117.0,F,142
51b6c3b0f0,9/9/1992,15.5,F,162
a7c9a0e46a,11/6/1964,22.0,F,133
ad969c7cda,1/1/1977,117.0,M,224
abeec59eca,4/18/1980,10.0,M,70
0554bd34ee,3/17/1959,42.0,M,104
32c45e4332,1/15/1982,15.5,M,69
d9a1961d93,2/10/1984,28.0,F,237
d83fbf426c,7/17/1975,15.5,F,125
674e3fad1b,2/18/1985,102.0,M,374
d2e0bc1612,8/19/1969,44.0,F,195
48adc50739,9/9/1984,15.5,F,136
2885f56ae1,8/12/1977,10.0,M,154
d738b058df,4/3/1976,15.5,M,111
bff5ca8155,9/18/1965,44.0,F,254
0bc95f3b76,12/30/1899,57.0,F,217
6b77ff4ade,3/13/1987,22.0,M,73
c4e8423ccb,12/30/1899,44.0,M,166
a3c4a83660,9/21/1981,28.0,F,162
007e5f242c,10/9/1971,22.0,M,96
2012b27814,10/6/1973,42.0,F,179
5a89f07a36,8/16/1977,22.0,M,161
67dfb00baf,10/27/1978,10.0,F,131
8f92d9484e,9/24/1985,28.0,F,197
a95c6174e9,12/9/1978,44.0,M,173
dbb8e14920,6/3/1981,117.0,F,232
6f2f5f9b3a,12/30/1899,15.5,F,65
fecddd3755,12/30/1899,44.0,F,192
61fb50cad7,6/9/1988,22.0,F,124
db5abcbc93,12/30/1899,57.0,F,217
e8b8fa0003,6/14/1977,57.0,F,114
fb57b41fa1,5/10/1971,15.5,F,114
a34c5eeb1c,6/27/1958,44.0,M,269
d1e85a4de6,12/30/1899,44.0,M,102
5e21f7870b,8/5/1975,22.0,M,163
6d5e7f9886,1/21/1966,102.0,F,420
e4d5311e3f,12/30/1899,57.0,F,176
2e28e36468,7/22/1969,44.0,F,112
1b9899f230,1/14/1986,15.5,F,141
c772c97933,10/1/1989,22.0,F,210
8d451c7550,1/13/1984,22.0,M,147
c74221d926,7/31/1985,57.0,F,332
a747686a03,3/18/1979,15.5,F,120
ce9cc31c48,3/22/1974,44.0,F,201
957ece7b98,8/20/1957,22.0,M,72
ca32a8d33f,2/19/1966,10.0,F,180
e5734ad4e2,2/23/1967,15.5,F,157
75448a028b,2/15/1977,44.0,M,194
fc38b13cd9,5/20/1992,22.0,F,79
8e231e2bf2,9/21/1960,42.0,F,191
66a64c88d4,4/9/1975,10.0,M,60
88de39a6c3,11/2/1988,22.0,M,109
1ac0bb8595,2/9/1980,28.0,F,176
358830aa25,5/10/1986,44.0,F,187
205dc7e0b3,6/21/1975,22.0,F,118
ef25df9fe9,10/26/1968,10.0,M,174
678af8f24f,1/28/1957,28.0,M,112
276110e64f,4/14/1964,117.0,F,244
70b0af91e7,12/31/1983,42.0,F,187
8c53f6a19b,8/23/1986,10.0,F,173
e5a100e9e9,10/6/1976,22.0,F,152
a85f7a23e4,10/11/1955,102.0,F,548
206a7e362c,9/20/1968,22.0,M,184
c99eae33d2,7/8/1958,15.5,F,178
7b04a1377b,11/7/1960,117.0,F,257
c6a9016981,3/19/1990,15.5,F,76
d9f35f9df2,9/23/1982,22.0,M,75
c9ed4f17f7,4/26/1958,22.0,F,278
af4bc59ef6,12/30/1899,42.0,F,185
4ab70ddc43,2/3/1960,28.0,M,85
59de0c71c8,2/7/1990,102.0,M,253
8bb28f3468,11/27/1976,15.5,F,130
084d014cd2,3/1/1987,15.5,F,251
a986bba55d,4/21/1995,57.0,F,197
19416076ff,7/10/1959,22.0,F,106
c36cc081d5,12/30/1899,22.0,M,140
5148e40370,3/17/1987,44.0,F,205
5148e40370,3/17/1987,22.0,F,244
735f7b301b,1/6/1987,78.0,F,308
efa115d664,7/21/1966,44.0,F,72
6840ab76a4,12/29/1970,102.0,F,307
6abfbc87ca,9/25/1985,42.0,F,93
0bd802b9b1,11/16/1981,44.0,F,101
900d6dc7e6,6/12/1993,44.0,F,200
d50acec0f5,6/5/1956,44.0,F,239
ac659b48bc,2/1/1941,22.0,F,217
20d5a6f7f3,8/1/1973,78.0,F,207
1986f31396,6/4/1976,57.0,M,199
be964346c2,1/1/1950,44.0,F,233
9b5c24fcb9,4/14/1974,22.0,M,116
10d1c0b0db,6/14/1975,57.0,F,177
11afd8b0e9,12/25/1978,15.5,F,176
85bd164257,1/16/1992,10.0,F,32
b3f1c8ccda,5/4/1987,10.0,F,41
9143215c0d,4/20/1985,15.5,F,217
746fdce5ae,3/18/1985,102.0,F,364
1a24d5a492,8/18/1987,22.0,F,174
82e56b46c4,1/18/1983,57.0,F,294
cd2946a696,7/22/1970,44.0,F,231
cd2946a696,7/22/1970,10.0,F,176
8a82bef564,8/8/1957,44.0,F,187
e099fd1fa0,6/8/1987,78.0,M,246
361d33e926,12/30/1899,15.5,F,135
5e3ae4fecc,1/20/1982,44.0,M,89
c66f0116de,4/20/1984,117.0,M,235
b741cd9246,8/23/1946,10.0,F,249
7ee2dd5989,8/14/1989,78.0,F,267
1b149250c3,5/18/1938,15.5,M,173
480414de9f,12/31/1966,44.0,M,177
e9a1271340,3/13/1982,42.0,F,213
4d6031326f,11/2/1961,44.0,F,186
0ccc54273f,4/17/1975,42.0,M,172
3ed3ace672,8/20/1987,57.0,F,143
07430f37f2,1/1/1986,44.0,M,127
9c36227d25,3/9/1975,57.0,F,170
f54830f4ee,7/29/1987,15.5,F,243
1f132212d9,7/28/1973,102.0,F,331
fc7f60e971,3/20/1984,44.0,F,241
9541865182,12/15/1967,22.0,F,216
6bf3407731,10/28/1983,10.0,M,109
91d3499d31,11/9/1984,22.0,M,199
b7568399d4,7/31/1974,15.5,F,92
34929f57ac,12/30/1899,117.0,F,186
ebe5a30a4d,12/30/1899,22.0,M,123
1de8a3d3f6,1/1/1982,44.0,F,162
505e669d15,6/20/1955,57.0,F,289
cad32ec2c4,5/1/1968,44.0,F,187
8f55468e87,2/8/1971,22.0,F,160
c2b9189d87,6/20/1994,22.0,F,176
9e113dba89,12/30/1899,42.0,M,155
93600ce153,7/29/1983,78.0,M,217
c60f7fca3a,5/18/1981,28.0,F,84
5fe3da277f,12/30/1899,44.0,M,171
9b21a8e48e,12/30/1899,42.0,F,164
25906f9abc,6/27/1976,44.0,F,206
8c8ced0d79,2/17/1983,57.0,F,163
1188c5dfec,3/10/1946,28.0,F,226
81c7a164a3,12/30/1899,42.0,F,135
95ed9d7a1a,12/30/1899,102.0,F,177
ea842ddd96,9/11/1978,44.0,M,159
2166305f8f,1/29/1989,28.0,M,231
64f4f44cb7,3/22/1983,57.0,F,267
77bb429974,4/29/1975,22.0,F,144
b2941420fa,7/26/1975,57.0,F,193
59d499ff08,10/31/1986,15.5,M,129
e3963c0282,6/17/1993,28.0,F,197
b34a9fa86e,11/21/1972,44.0,F,99
29fe2649e7,5/1/1966,44.0,F,258
68443c682c,11/17/1953,57.0,M,263
801eb36ac5,4/13/1987,102.0,F,459
3fdac0c137,3/21/1993,15.5,F,184
12e818b0d5,8/11/1977,44.0,F,172
a1af1364d1,1/31/1974,22.0,M,54
5ed946cab1,12/28/1977,44.0,F,91
e1f937ff6b,12/30/1899,78.0,F,197
3eb9513b06,2/28/1975,15.5,M,116
ff286b5d06,9/18/1988,57.0,M,122
de71492dd9,9/1/1961,22.0,M,110
3351b17fd0,12/30/1899,42.0,F,158
67ece42f52,8/29/1984,22.0,F,216
c2d9045b27,6/8/1951,44.0,M,125
1651415a88,10/26/1984,44.0,M,223
7ba1b776b6,12/24/1987,102.0,F,434
6ce34a344c,12/30/1899,57.0,F,187
d59f1ae219,12/4/1985,15.5,M,148
6e09e747cf,12/30/1899,10.0,M,109
53c6c1a30f,12/30/1899,22.0,M,70
b14f4045a0,9/17/1986,44.0,M,233
570b605946,9/13/1993,22.0,F,152
8cccdfa2e7,10/14/1987,15.5,F,73
759496c7da,12/30/1899,10.0,F,129
6b0cfb04ee,5/8/1967,22.0,F,164
6399c1d2ee,5/8/1988,22.0,M,214
97aa6afa46,8/13/1954,42.0,F,181
d11db3a291,10/21/1977,15.5,F,129
bfd5925d99,12/30/1899,44.0,M,147
09c27eb8ea,5/18/1975,15.5,M,60
503c0e7292,9/24/1981,22.0,F,202
ce24ae91f0,12/30/1899,15.5,F,75
f383dfdb7a,12/14/1967,22.0,F,163
35c19cfd4a,9/8/1976,10.0,F,58
3d447c5170,7/24/1984,10.0,F,70
4da01384d8,3/11/1986,44.0,F,180
8e69f519a7,12/23/1992,28.0,F,85
47557ca2a8,7/13/1983,15.5,M,72
0188d3ed51,10/14/1980,44.0,M,96
a37d133549,12/6/1965,42.0,F,168
242db6347b,12/12/1969,28.0,F,154
15b3ee5586,11/8/1988,10.0,F,220
ea9dc5aee7,6/16/1974,117.0,F,279
d67c479172,3/10/1946,44.0,F,291
7ae838efc3,4/2/1981,22.0,F,137
b65ce6308c,11/28/1986,15.5,F,168
2a297af7c1,2/8/1986,78.0,F,231
432badcefb,9/11/1989,28.0,F,93
c5b2155103,12/18/1975,44.0,F,208
bacb2fe538,2/9/1994,102.0,M,233
9274111e50,3/28/1967,42.0,M,135
2336f567e3,11/18/1965,28.0,F,163
f78464c601,12/30/1899,78.0,M,175
713205e6c0,8/8/1973,44.0,F,162
99f91a6980,11/2/1979,78.0,F,246
6a261b6af1,5/11/1988,44.0,F,240
aa625964ff,11/12/1948,15.5,M,184
3df3bee39d,3/4/1990,10.0,M,66
0123e28277,12/28/1958,42.0,F,203
2a0be99998,5/10/1975,22.0,F,139
2e229fe2b8,11/20/1990,22.0,F,198
a198b99ec3,1/19/1986,15.5,M,167
b2c3727e11,12/30/1899,57.0,F,219
418b94f4ac,5/26/1977,22.0,F,163
67527cae77,12/30/1899,22.0,M,147
ee13bab3f1,2/23/1988,15.5,F,191
7278cb510e,3/10/1981,10.0,F,75
a11a27a97c,6/9/1957,44.0,F,231
13a32f95ac,3/4/1992,102.0,F,141
24a1d16035,4/22/1980,10.0,F,146
316be4d022,12/19/1991,22.0,F,217
c1f5c9568a,2/6/1978,57.0,F,176
22091631f1,7/19/1978,15.5,F,63
c7aa6054cf,4/10/1981,117.0,M,277
1eacca6473,1/10/1987,22.0,F,244
9280d214e0,9/24/1984,42.0,F,259
557890f480,1/8/1990,22.0,M,203
d3b5701adc,5/11/1972,44.0,F,131
7c69a23654,11/1/1958,44.0,F,169
dc271f9347,3/19/1987,22.0,F,250
a0f46d7120,5/7/1987,22.0,M,71
415e036e6b,4/11/1992,44.0,F,184
e0becffdcc,12/29/1985,44.0,F,172
cf9c787c26,12/30/1899,15.5,M,130
403f2c7d61,5/28/1988,78.0,F,248
e45ce025ed,5/6/1959,10.0,F,71
51cf5f9b82,5/22/1961,42.0,F,186
76be0b35fb,3/8/1975,22.0,F,122
adf483be72,12/30/1899,117.0,M,223
1861114acf,5/11/1947,44.0,F,316
6314d82a9c,1/5/1966,42.0,F,118
6f7bd3a7ca,4/4/1993,44.0,M,176
f6ddf185e9,8/22/1958,78.0,M,291
8139d01cb5,9/1/1990,57.0,M,197
4dc9b9afd0,10/4/1994,28.0,F,109
4dc9b9afd0,10/4/1994,15.5,F,152
dbcec008e4,12/30/1899,44.0,F,175
837382670b,5/19/1977,42.0,M,191
fe06044b0f,3/11/1977,22.0,M,72
5f5cdcbcac,6/5/1985,28.0,M,85
c133429229,12/30/1899,28.0,F,76
6dfd2282f2,12/5/1972,22.0,F,158
1d2ad28c53,3/20/1993,78.0,M,200
b173d77614,7/28/1989,22.0,F,244
00df3d01e8,12/1/1970,22.0,F,199
28ae8f8f8f,10/29/1953,44.0,F,221
bf77aa12ec,12/30/1899,44.0,M,162
2f87bd496d,7/23/1976,22.0,M,123
93112f19a7,4/4/1984,15.5,F,179
3ca6dbcd41,12/10/1970,22.0,F,164
a8a12f9382,11/2/1968,44.0,F,117
fa2b988fd4,11/19/1987,15.5,F,174
af3a5a50ad,4/13/1994,22.0,F,147
22f0133b10,9/16/1988,22.0,F,244
e79e8fa4e6,3/14/1989,44.0,M,165
5db24d7182,10/4/1987,42.0,M,99
1f6734e885,8/2/1987,15.5,F,241
6998770918,3/11/1983,22.0,M,160
e3b259d3d4,9/8/1977,44.0,M,161
6a1d349f9e,1/3/1959,117.0,F,286
aef8c86c96,12/30/1899,44.0,F,92
400fb55ee6,12/30/1899,22.0,M,152
1972087aac,4/6/1962,42.0,F,233
3eafe19df7,2/27/1951,102.0,F,536
35a0b2305a,5/17/1987,44.0,F,104
899e86ca29,9/25/1988,15.5,F,226
d5efcdd8d8,12/30/1899,117.0,F,196
1de789578f,5/9/1986,15.5,F,120
e515a234d3,3/8/1984,15.5,F,164
4c5de4ad4b,8/17/1971,10.0,M,33
f15ee68893,12/30/1899,15.5,F,156
6c6537cc17,4/13/1941,22.0,F,85
ac450d10e1,4/29/1985,42.0,F,101
72186b695d,4/19/1986,10.0,F,196
3456224bb3,12/30/1899,42.0,F,87
78890162b8,1/30/1951,42.0,F,112
c53bebba8f,5/14/1973,15.5,F,147
4052b7fc08,12/21/1982,44.0,F,186
0730fc8a24,12/30/1899,78.0,F,211
bda007eba3,3/26/1981,57.0,M,88
61e46443fa,4/8/1989,22.0,M,204
917addd448,8/25/1992,22.0,F,162
1db4e9ede7,6/19/1976,10.0,F,121
4fb4ce79fd,6/29/1974,117.0,F,249
41b8824f87,6/28/1946,10.0,F,202
247a25f03e,4/13/1987,22.0,F,204
e5fd21ef39,11/3/1995,22.0,F,161
6a1dff98e9,11/24/1965,42.0,F,257
70b3bd7849,10/16/1949,117.0,F,310
14419359b1,6/23/1964,42.0,F,270
ab5ef27fac,2/25/1961,15.5,F,171
5e5d3f98a3,1/1/1990,15.5,F,191
97acea8ee5,6/21/1971,22.0,F,141
9d4d2113b3,6/14/1969,42.0,F,219
55ca051d30,12/17/1976,22.0,M,86
ed8efb46f6,2/9/1981,57.0,F,217
fe86280bc1,6/30/1954,42.0,M,223
0aa024bd50,1/25/1944,28.0,F,200
ba75c04a4b,6/30/1965,78.0,F,261
1ce3a5d17c,5/15/1955,42.0,M,152
4ab6183d38,2/9/1975,22.0,F,178
4cd790c885,9/11/1992,22.0,F,197
e7de9222ba,12/30/1899,78.0,F,211
03c51d812f,10/4/1977,42.0,M,177
f4eba87eba,3/22/1987,15.5,M,197
2a530b1f89,3/20/1984,28.0,F,54
ff4f1cebf8,7/17/1974,44.0,M,167
2cb0352e94,12/30/1899,28.0,M,157
bb8e74c0df,4/4/1949,44.0,M,106
13caebc085,2/10/1957,117.0,M,182
9733b84054,5/8/1982,15.5,F,73
eee254e2d8,12/30/1899,15.5,M,130
dcd49482d8,7/26/1973,44.0,F,124
0f5335ae75,5/25/1977,15.5,F,71
d448452b37,7/12/1985,10.0,F,129
d089e70456,2/11/1987,44.0,M,245
a7fb65f31c,2/22/1978,57.0,M,110
59c019915e,3/18/1961,22.0,M,144
c2c914f392,11/16/1980,22.0,F,185
0972f0809a,12/18/1980,117.0,M,229
5aea517c10,2/11/1985,28.0,M,163
8c70445e37,5/17/1978,22.0,F,184
dff03ecc6d,8/15/1982,42.0,F,173
a04d9a8ebe,12/28/1970,22.0,F,110
ee69c82378,12/30/1899,42.0,F,161
ce5bd03916,2/19/1950,117.0,F,334
0a5b4d63bf,1/4/1985,10.0,M,85
48f537e517,9/20/1971,44.0,F,94
75b9c8acb2,9/18/1991,15.5,F,54
5063639a72,2/6/1986,15.5,F,198
2aad5582f7,9/22/1981,102.0,F,267
d2fb86122f,6/20/1979,10.0,F,140
5066977db0,1/11/1985,44.0,F,211
851f3b46d6,3/18/1981,10.0,M,138
111bc20a9e,10/24/1988,44.0,M,244
4ad14523a9,1/18/1973,10.0,F,35
2d27a6ec0c,4/13/1989,44.0,M,211
c6ac4985cd,12/30/1899,10.0,F,148
ff7103c320,8/13/1984,44.0,F,177
62ce17b039,10/23/1971,42.0,M,198
6628d82cab,4/28/1956,44.0,F,307
a896e61555,6/6/1985,15.5,F,137
eef3b7f9ce,6/17/1984,22.0,M,77
34e85a42fa,8/8/1990,15.5,F,186
bd13eda511,12/2/1983,15.5,F,187
0d2d01f3ba,2/13/1989,117.0,F,274
8e0081c6b6,4/14/1973,22.0,F,152
c45894a078,10/12/1973,15.5,F,120
823da07d02,12/30/1899,44.0,M,155
8a55222ce1,5/1/1953,15.5,M,200
1fb69eb9cc,12/30/1899,22.0,F,165
c711cee74c,4/7/1986,44.0,M,233
53681997b1,8/17/1992,15.5,F,159
3077915079,8/20/1972,44.0,F,111
bd2f55734d,7/5/1990,117.0,F,352
f3ba7ef1cd,12/30/1899,42.0,F,142
1ba4c04bf0,2/26/1984,22.0,F,205
d03fbe67c4,12/30/1899,102.0,F,246
40748e0f3c,11/28/1979,10.0,F,169
e02f230680,7/9/1988,57.0,F,148
258f472b94,7/15/1992,22.0,M,75
2713629b7a,7/12/1947,44.0,F,229
2713629b7a,7/12/1947,44.0,F,214
fe97921530,2/24/1985,42.0,M,170
3dd9065bec,4/30/1997,44.0,F,67
b745f1c824,4/22/1959,15.5,F,170
39074ee59f,12/23/1985,28.0,M,166
12b95ab8e9,7/9/1955,15.5,M,164
5fcc870f7c,10/9/1978,44.0,F,174
b2557aad04,10/3/1973,57.0,F,106
36d5b778c2,9/11/1987,102.0,F,156
f4915b2d35,3/4/1978,10.0,F,41
2a9a243099,3/10/1980,117.0,M,170
31c1a3f016,7/30/1955,15.5,F,155
3d3c56543a,5/26/1992,44.0,M,161
0becf3b916,5/15/1977,44.0,M,193
f567daf775,9/10/1978,44.0,F,174
d5d6c1d3fb,3/6/1946,42.0,F,85
2857545b6e,11/22/1989,22.0,F,79
aeed6d7699,9/7/1994,57.0,M,185
76141d0b9d,5/18/1949,78.0,F,147
ae763762e3,4/18/1980,102.0,M,178
0ba8f190a1,6/24/1975,44.0,F,193
e75c34d599,8/3/1991,22.0,F,102
4adeb0dd66,11/14/1984,57.0,M,241
f7a067940f,12/30/1899,57.0,F,177
1bf4c0c884,7/24/1977,15.5,F,119
eb0951c06a,11/4/1974,42.0,M,112
992c7cdf55,11/5/1973,15.5,F,137
f1bfcc334f,12/30/1899,42.0,M,159
838435c447,7/6/1957,10.0,M,161
838435c447,7/6/1957,57.0,M,218
f237fe2ac8,2/20/1981,44.0,M,177
821e99d134,8/3/1975,28.0,M,140
39afcb8181,3/14/1981,78.0,M,206
655b9d9c8c,12/3/1979,57.0,F,179
0b74306964,10/22/1977,44.0,F,98
5123f9f23f,8/25/1994,28.0,F,182
d1b95b810f,4/5/1985,57.0,F,243
4e96ff4612,2/23/1984,42.0,F,175
ee031465d0,3/13/1978,10.0,M,60
71af838d13,6/9/1974,102.0,M,159
9af3b7113f,12/30/1899,44.0,F,190
8d4f0572d9,2/9/1964,28.0,F,252
d0ed6f1e57,12/30/1899,22.0,F,108
1be87dcae7,12/4/1957,57.0,F,249
b46a2d9f52,3/30/1979,28.0,F,195
ff6636c06a,4/20/1963,28.0,F,181
15c4ed02a7,2/5/1958,22.0,F,66
