customer_id,ip,pages_visited,campain
3775787993,187.211.7.122,5.0,True
2f82173083,180.210.58.46,4.0,False
2869e34c57,153.25.100.111,6.0,False
e68a5ac2dd,100.57.103.251,14.0,True
b7c2072dc1,187.192.115.160,4.0,False
210ba9af53,71.252.124.44,3.0,True
63770844f1,189.33.245.103,8.0,False
11678e7606,90.134.199.104,5.0,False
df8dc99cf2,56.189.249.206,5.0,False
220e2bd280,83.160.143.94,4.0,False
40043e40d4,148.135.233.9,4.0,True
315ab8801a,150.69.122.240,9.0,False
31bb1d807b,83.250.155.201,6.0,False
ea7935ef86,116.96.30.197,4.0,True
0e7966c2e9,186.94.207.113,6.0,False
3933f1e165,115.209.63.93,8.0,False
feff055be3,146.201.6.29,6.0,False
7bdb929adf,67.60.139.158,8.0,True
53fca10303,89.46.77.4,6.0,True
8639b4826e,73.31.210.214,7.0,False
1a4d7bf0c9,148.249.242.44,3.0,False
8d5068418c,160.49.161.43,4.0,False
effca10035,97.210.214.76,5.0,False
7ed6e4c7ef,160.79.105.90,3.0,True
dc271f9347,136.243.213.251,6.0,True
e951d18261,156.22.39.75,2.0,False
4f7fcc6324,84.113.179.197,6.0,False
ca02949cbb,101.42.57.114,3.0,False
12f1486652,137.122.136.151,2.0,True
d0b76c0b41,76.123.228.161,6.0,False
1bf8a59faa,147.146.174.54,11.0,False
e6ccc67d63,122.147.142.27,4.0,False
232d0826eb,179.108.243.136,7.0,False
6f351a68d2,157.190.2.150,3.0,False
dbc7009474,107.50.188.85,5.0,False
9dfae83883,149.92.254.78,5.0,False
8f80618f05,146.168.213.210,7.0,False
6a645e9769,130.31.217.34,6.0,False
67b66a6f36,138.126.49.62,6.0,True
bb5c1afd7e,149.57.22.89,5.0,False
cc63362000,125.156.63.155,3.0,False
2ddf73bf29,125.52.246.192,5.0,False
b2c6059710,198.181.118.48,7.0,True
cbc3411754,189.7.148.14,5.0,True
8cb5ed3fe7,109.143.17.231,4.0,False
d0b3c09742,133.224.98.46,9.0,False
f2dabc7518,109.101.13.8,4.0,False
00e7c89fa8,155.44.98.114,6.0,False
4598c6186a,128.129.118.163,4.0,False
3904c066ee,180.12.53.110,7.0,False
97448a1f0b,61.71.118.102,6.0,False
3a18a484ea,89.205.210.106,6.0,False
7b15f289ba,79.61.165.208,4.0,False
d9b89e7b9b,138.155.53.238,12.0,False
363b976be9,66.33.154.246,7.0,False
fbf66a0efa,167.96.60.153,3.0,True
9fd38d3e6d,119.30.165.245,7.0,False
dc3d415b8c,118.19.202.124,7.0,True
a6021362de,95.205.176.227,5.0,True
096b597937,129.131.183.50,6.0,True
69847b142e,41.114.213.121,13.0,True
45d82a2592,73.236.5.90,4.0,False
267cb5e050,159.102.10.126,7.0,False
9e13d51e85,85.114.212.60,9.0,False
863bb666ec,143.206.200.45,9.0,False
be211e3ffc,199.18.195.188,13.0,False
c698fa562a,56.75.132.148,6.0,False
bce15c7fc7,40.91.191.77,9.0,False
74a2751c51,187.80.40.5,3.0,False
11277251ab,181.56.86.122,5.0,False
dfbbb3c756,94.79.35.230,8.0,False
d1ad0160b7,72.70.30.8,9.0,False
709775acb6,171.174.140.83,4.0,False
6269db37ef,192.104.102.160,8.0,False
2c30d558cb,172.62.13.39,6.0,False
ea8e4623bd,72.58.115.19,6.0,False
c32598c8f6,180.137.117.60,1.0,False
4fe10ea2b5,165.209.206.174,7.0,True
cbfd4ceaaa,168.168.192.62,9.0,False
5eea947ba3,190.166.165.123,7.0,False
65d217b654,100.241.182.55,6.0,False
010beed428,124.59.155.11,6.0,True
0dc5dcf62b,149.143.237.108,4.0,False
fc65d8cc9b,68.36.2.96,2.0,False
a333eb0d52,131.122.88.176,8.0,False
9824d20978,189.234.254.106,4.0,False
66d46dad8e,66.166.131.78,6.0,False
a0b59275ae,72.122.157.220,5.0,False
809440eb46,187.251.51.198,6.0,False
3f799c903a,175.3.203.207,10.0,False
bcddf2dd27,75.114.17.155,3.0,False
1dc5b50701,159.72.185.42,11.0,False
595c5d19de,69.162.86.229,4.0,False
595c5d19de,198.137.157.96,3.0,False
b5e5fb7ba4,108.119.184.89,6.0,False
66d878d9bf,40.122.62.73,8.0,False
612fd3945c,79.142.62.194,5.0,False
229a68e38e,93.48.58.151,13.0,False
c3bdaa3612,198.100.20.166,8.0,False
08fd236106,89.46.62.252,7.0,False
e000f93945,141.122.99.179,2.0,False
43965481cd,110.138.219.13,7.0,False
79800d9000,71.202.31.143,10.0,True
094210f5dc,136.226.36.129,6.0,True
0e2054d4fd,126.222.128.229,5.0,False
66b4733c70,59.117.28.157,13.0,False
0ed45a4900,101.220.213.218,8.0,True
812a440d88,161.33.63.157,4.0,True
2b4ec2cb68,65.193.7.43,6.0,False
1ce73915b1,59.171.186.199,8.0,True
c5c0771f5e,58.66.169.160,6.0,False
6d0a4a2563,189.169.63.105,10.0,True
2f94d22118,117.176.190.57,3.0,False
d836e9e36b,74.98.222.208,5.0,False
8461ea6feb,168.136.43.120,9.0,False
eb0261cf36,153.49.159.51,5.0,True
d7e895918c,164.83.219.152,6.0,False
537c4d849b,116.170.114.199,5.0,False
99b58323e4,185.18.19.147,7.0,False
6fa45d4a5c,80.248.189.138,3.0,False
10877f6c60,179.83.208.86,8.0,False
c0ce811f2b,59.102.232.65,4.0,False
430f311917,42.162.24.235,7.0,True
574ee394c1,158.96.191.138,12.0,True
6c6fd54570,174.240.24.142,5.0,False
6467c32398,67.34.239.175,4.0,False
e0f0997064,129.254.218.146,3.0,False
205e2c476b,112.27.51.81,6.0,False
9c4474d908,139.143.159.153,14.0,False
697d517d7b,156.105.189.163,8.0,False
b082458e5f,54.92.61.198,5.0,True
73d0684438,106.249.166.183,7.0,True
4201b5bbe6,159.178.159.133,6.0,False
f1263926be,114.231.20.253,5.0,False
28396e122d,200.161.184.227,6.0,True
930e83f6b6,155.49.145.122,7.0,True
9c104baeb5,107.193.1.52,5.0,False
160a25ec85,67.80.45.230,4.0,False
160a25ec85,155.252.72.17,4.0,False
c36d66bed9,49.138.171.19,9.0,False
8f2486b434,136.192.10.248,2.0,False
3147607a06,91.87.204.126,1.0,False
a1e5e3f58f,119.61.230.70,6.0,True
92b8c4aa93,143.84.156.207,5.0,False
0614fe6293,122.11.111.34,7.0,False
affea0f607,181.19.38.84,8.0,False
a4cb0a7bbd,131.68.127.205,5.0,False
c72f3f5d73,186.180.251.15,14.0,False
2b9a2fa149,54.146.76.42,5.0,False
5fd60750f6,133.21.252.41,4.0,False
5f34f26071,114.233.121.168,4.0,False
5b3f84f20b,59.208.254.93,7.0,False
45fee6bbf6,99.116.88.252,5.0,True
ad450acc38,86.80.181.178,5.0,False
bd7415a322,73.94.40.216,8.0,False
773e2db770,175.150.209.60,6.0,True
bd1c6a5209,52.72.57.123,2.0,True
1ce1ee4928,46.241.53.179,7.0,False
4399fb6ff3,106.60.214.195,7.0,True
9e79098d6a,64.70.63.189,4.0,False
df50c74aa8,128.19.25.29,4.0,False
5f67c365ac,77.131.23.207,5.0,False
e109e38c85,64.81.26.246,7.0,False
f990c1b990,165.5.103.123,8.0,False
b09d2f3131,152.118.40.129,5.0,True
5cc307f66d,71.254.225.92,6.0,False
bae75d4452,122.16.246.70,6.0,True
79de459cc4,85.243.248.71,8.0,False
79de459cc4,186.54.214.48,2.0,True
2d81940c82,143.207.119.26,13.0,False
775eb89d58,117.22.93.83,9.0,False
855a5d2f61,115.87.181.38,8.0,False
269ff754c6,48.192.167.63,7.0,False
c4cd333208,179.254.97.13,8.0,False
d5c6aa0fef,195.109.91.27,1.0,False
e837a8645a,92.229.162.208,6.0,False
dd589068e9,139.121.160.246,5.0,False
3c29466a02,113.103.17.167,12.0,False
7a0930e7b4,119.65.178.233,7.0,False
7aa9f09f70,179.168.230.160,4.0,False
039f9cdf80,109.116.167.106,6.0,False
de1aa4d02c,62.17.78.239,6.0,False
d0851c09ca,129.197.155.62,5.0,False
b35a152578,55.151.204.56,5.0,False
033f3ed6e1,113.189.87.139,5.0,True
e22ab5dced,169.178.36.6,4.0,False
fb422b6521,66.18.115.184,5.0,True
afd21baf8d,120.252.124.180,8.0,False
22a089a0bb,188.118.238.74,8.0,False
f3e88378e4,180.173.82.222,6.0,False
7595d6d9bf,130.160.173.182,6.0,False
cf98704096,66.246.38.227,7.0,False
39b92f487a,43.13.192.10,9.0,False
31ecbc5764,89.215.210.202,5.0,False
4368640ff7,92.128.160.143,5.0,False
95fe75a178,66.22.221.208,3.0,False
0fd854adb1,54.162.75.227,6.0,False
962e29be2a,137.88.235.69,6.0,False
a21b844a1c,79.125.10.236,4.0,False
aa5a7e0613,136.45.19.48,2.0,False
1588fe420a,64.124.59.68,3.0,True
fa0862eadb,89.11.244.82,7.0,False
506d3cae0d,93.85.209.219,9.0,False
af0339ad81,66.226.71.205,4.0,False
7e7b1dd69b,155.170.251.163,9.0,False
7e7b1dd69b,145.96.123.13,6.0,True
c1d2ea9d8a,114.188.136.184,2.0,False
61f21176b0,44.175.45.224,5.0,False
a333a87676,43.238.44.234,7.0,False
6f173d8413,94.110.72.55,8.0,True
3a69e7e4c1,56.34.142.194,5.0,True
733cd23474,157.150.16.34,7.0,False
56f0f84c74,120.162.130.213,9.0,True
ee09db4681,190.86.48.18,4.0,False
1cb19215d4,91.33.127.99,5.0,False
418941b5ce,122.92.217.138,11.0,False
a8b7dd8016,164.253.90.245,6.0,False
f87395b22d,47.187.134.44,5.0,True
8f2c67e0ce,49.74.151.47,4.0,True
c02773d854,66.157.138.5,1.0,True
8e769e109d,137.139.220.241,11.0,False
9ec64299b3,199.153.102.111,5.0,True
b12c9cec41,142.165.33.157,11.0,True
a272e0a538,172.180.4.86,4.0,False
710302d2a9,184.52.45.60,6.0,False
3f87b00e05,62.57.167.169,4.0,False
d964b23393,136.217.201.243,10.0,False
80e9554e9d,178.130.88.190,5.0,True
88a650f585,130.77.92.167,9.0,True
ce1c1029a8,162.13.248.174,9.0,False
d12c84abd9,95.224.196.253,3.0,True
4bff991ead,60.128.15.247,9.0,False
ad14a9e14e,89.217.205.78,2.0,False
7d1152483a,174.76.125.93,3.0,False
7f8876de86,79.110.119.92,1.0,False
1bf9719546,136.3.254.47,9.0,True
991ee2339a,169.107.109.214,7.0,False
d3c6cc82b4,107.49.75.149,7.0,False
a52600e7cf,88.108.94.173,11.0,False
cadc42116a,85.76.20.251,6.0,False
bcf4dbccb6,184.25.211.99,8.0,False
8dd722ad9c,140.121.236.121,4.0,False
6710d94c8c,115.215.233.17,3.0,False
eba8b87af6,70.30.118.132,13.0,True
19305abaf0,131.217.217.149,6.0,True
0357e62586,119.224.199.154,5.0,False
44478fd862,52.115.234.220,6.0,True
a5674b7f12,118.186.35.70,6.0,False
08d267b769,71.168.219.238,7.0,False
a73d9a6dde,175.25.150.61,12.0,False
55b23477ab,177.178.36.189,6.0,False
2a04ee025c,89.14.148.72,11.0,True
5d30deb7fa,74.26.210.84,5.0,True
30d10bd5f1,122.77.208.164,3.0,False
46f0b6ad0c,65.197.49.209,6.0,False
4e66c21a1e,183.53.241.107,6.0,False
f3eb6984bd,158.173.140.83,7.0,False
e749d1bd0c,173.233.171.254,6.0,True
ec8f4fc32b,84.120.28.214,9.0,False
3617432af2,123.105.26.199,13.0,False
3617432af2,149.88.199.90,2.0,True
2d5fc44eed,73.19.184.246,9.0,False
f7332263e8,116.46.241.232,5.0,True
eb6a39d10e,105.146.250.80,3.0,False
b9decf0b4c,101.20.120.222,5.0,False
2e6e525fe0,142.161.244.176,6.0,True
596cbed7bb,119.132.135.1,5.0,False
c9a97135c4,82.179.100.221,8.0,True
55f0bffa25,150.187.238.94,4.0,False
ad0c279dd7,59.112.228.194,3.0,False
ff32a6a2cc,42.26.139.188,2.0,False
5e39a650a0,72.226.132.215,5.0,False
33fee27444,63.65.119.168,4.0,True
23a92ec3ff,56.81.85.194,6.0,False
9c2223705a,160.245.199.57,1.0,True
8f3042a384,164.137.119.250,3.0,False
3be7ae0d71,168.187.146.158,5.0,True
32633aecfc,79.101.252.216,6.0,True
bfa4b570d0,124.27.209.142,14.0,False
5d6830e9c0,117.128.181.169,3.0,False
e5463d5c40,62.167.37.33,7.0,False
c722171b52,151.215.131.22,6.0,True
dd881af4b0,70.92.70.93,3.0,True
a2c4dca5de,114.237.145.90,8.0,False
de3554b4be,123.227.169.165,5.0,False
770a96bbe3,111.185.13.92,7.0,False
9ddb1b29f3,64.28.160.14,9.0,False
2c92118410,189.10.26.99,5.0,False
532e0aa149,120.221.37.219,7.0,True
584e32db52,157.173.104.152,3.0,False
ec70ecc4c2,61.141.168.215,7.0,True
a96e1753fa,175.203.64.137,5.0,True
e663bff352,78.140.118.107,6.0,False
7042d5a2e1,197.253.147.136,5.0,False
bd0d183e21,188.69.123.74,5.0,False
e83438ff45,175.186.33.90,7.0,False
4329392f74,136.86.31.80,6.0,True
a8ef2a9733,126.237.130.198,3.0,False
842b7dde9c,85.1.14.73,7.0,True
4f2c30fd01,86.33.131.126,5.0,True
9b57063d55,93.211.119.33,5.0,True
cb30ee5bcf,161.230.34.40,5.0,False
afcbc738e3,197.222.36.2,5.0,False
ffb031f831,87.239.43.14,3.0,False
4c0dcc03a7,187.78.181.156,7.0,True
a21842d8b2,40.125.29.15,7.0,False
f44b98b00a,75.105.106.50,8.0,False
11a44caae9,174.51.183.202,5.0,False
d7bd619210,64.97.90.123,3.0,False
33d2bb013e,48.149.149.9,5.0,False
a19bbc16b7,91.120.36.231,4.0,False
60a9421583,172.248.162.157,6.0,False
ac15cb1f53,131.56.115.92,7.0,True
52db10101c,143.142.202.247,8.0,False
c03ba76723,130.126.141.205,3.0,False
89f59620af,98.186.183.140,11.0,True
6042ad432f,167.226.56.168,12.0,False
b1fa2520c0,149.202.80.123,3.0,False
048fff6b8b,177.89.181.241,8.0,False
2fac16fe24,176.91.240.55,9.0,False
9aaa7024f8,108.98.188.169,5.0,False
9aaa7024f8,107.252.208.114,5.0,False
e2df622502,105.147.253.93,7.0,False
c9f8bbd608,97.122.46.89,6.0,False
8c1e1aca40,54.142.190.49,5.0,True
73cfbe7fa1,47.240.198.60,5.0,False
b66383d08b,93.121.72.160,8.0,False
6ad5f74f1d,171.190.78.97,4.0,True
6b9afd274c,82.221.194.166,7.0,False
7a88847764,137.163.121.18,6.0,False
edae876c3d,169.123.186.149,6.0,False
b9c0f6916e,71.26.225.243,9.0,False
1f86286720,113.156.174.200,7.0,False
0eb42396f3,81.152.86.2,12.0,False
ca506ec220,66.180.244.72,3.0,False
d80f14c26a,117.244.53.18,5.0,False
d37208c5ff,51.48.5.205,4.0,True
30cb5c1bcc,163.111.31.98,3.0,False
95437420c2,126.150.155.26,3.0,True
6a7aa897ca,51.237.203.181,3.0,True
910dea2ebe,99.1.32.170,3.0,False
5d18ecb4d9,47.102.151.22,6.0,True
72861aa1b9,53.108.173.193,8.0,True
bcc13da9d0,143.50.27.77,4.0,False
eaaef18a20,131.158.11.202,4.0,False
51b875bbab,137.195.109.122,8.0,True
1d95393d92,113.95.136.124,10.0,False
fa5b22043a,86.9.222.45,5.0,True
b6fcb67294,172.207.70.159,5.0,True
48d57b0b75,90.54.127.32,4.0,False
b3dc8851f5,115.75.14.55,8.0,False
c38776b2fa,155.172.248.98,4.0,False
2abd8ddd9a,74.73.56.60,14.0,False
a4fa73f413,44.75.152.145,11.0,False
95ed54a0a2,49.184.11.31,4.0,False
385881244b,44.215.214.72,2.0,False
94862bbaa6,62.220.160.75,5.0,False
1a3828593d,178.222.68.139,5.0,False
8444a6c9a2,139.174.153.69,7.0,False
b2d8479745,59.182.34.15,8.0,True
145ca13dcb,145.128.90.235,5.0,False
2702d3c046,139.53.238.230,5.0,False
db315debe0,118.215.83.101,6.0,True
e4ca4e62a0,129.79.167.193,5.0,True
8924cc84c1,197.36.240.111,5.0,False
25d757e6e2,106.90.143.200,5.0,False
ab85c9c36b,108.217.81.95,7.0,False
fb09f59974,129.40.103.37,7.0,False
67c282ff0f,143.41.137.21,6.0,False
3fd642adeb,112.146.155.40,6.0,False
7ba4641047,151.242.213.201,6.0,True
b67a97ad60,118.157.115.243,7.0,False
267459e447,120.227.243.132,4.0,False
d35abc7208,146.44.222.167,6.0,False
1edfcc8c7f,76.236.106.154,2.0,False
114956d808,166.175.190.187,4.0,False
293cae4897,51.16.98.66,4.0,False
f54a0222b6,50.38.216.131,8.0,True
18ab8ee0c1,128.139.64.195,8.0,False
2c7c143fdc,44.234.7.83,8.0,False
f476ec33da,194.223.143.155,5.0,False
8eb283e559,195.36.167.3,2.0,True
ae0c9d90cc,53.87.10.164,5.0,False
6dadc8ea52,115.138.26.172,6.0,False
be5352f498,78.210.168.184,10.0,True
bf7fc520be,197.45.78.126,8.0,False
104c34ad6e,147.45.206.43,6.0,False
623b375caa,81.238.193.235,12.0,True
c43765dd52,187.243.233.148,9.0,True
375e33d79a,56.171.106.148,7.0,False
b6ac13eb66,147.28.251.98,7.0,False
07c33a64e5,95.96.247.233,5.0,False
e7e68ee774,67.214.250.235,7.0,True
66ad276625,56.44.216.197,8.0,False
2c80baa616,197.69.12.171,3.0,False
9752542f82,133.83.161.14,3.0,False
17902e81d0,92.215.189.27,8.0,False
d867844222,49.101.100.178,6.0,False
083ae07bea,79.50.46.21,10.0,False
8a06f561c8,109.182.4.176,4.0,False
e3ee9de7d3,64.57.228.171,8.0,False
63303874ed,89.49.64.119,6.0,True
0f77e4f73e,69.110.215.164,8.0,True
298b666c35,137.49.171.221,7.0,False
5fdd741c55,153.171.80.243,10.0,False
0e2b4a10b4,112.26.39.80,5.0,False
164b8929c2,161.141.179.192,2.0,False
2b4ec2cb68,107.237.57.8,5.0,False
16d8625a25,61.66.118.198,6.0,False
6c2c2a1438,82.190.116.223,4.0,False
baf159fe5a,48.150.101.137,8.0,False
cdd3091757,148.49.106.143,3.0,False
a9019d675e,171.50.191.132,7.0,False
bc354d2a33,118.151.148.232,5.0,False
6c3709aca0,82.186.140.145,5.0,True
d7e15073a1,65.71.66.102,1.0,True
c7fd493603,170.54.60.55,5.0,False
4f1ba18fcf,160.237.145.126,5.0,False
87b62e88c5,71.234.7.43,6.0,False
3693fa3413,46.145.95.115,4.0,True
13c78473ea,114.247.133.128,1.0,False
1cbba2552f,124.250.205.81,9.0,False
91b218b664,192.107.24.62,5.0,False
765128c9f1,168.153.48.4,8.0,True
9a4de36c67,53.187.31.62,7.0,True
3c24590d2d,141.233.95.111,5.0,False
bc2c8b93bc,168.141.244.138,5.0,True
ce9873d43e,111.212.73.204,7.0,False
ce9873d43e,188.236.111.147,7.0,False
8fd5050607,140.6.66.56,5.0,False
33255f2362,175.137.216.185,10.0,False
7fc8039462,87.62.41.235,3.0,False
58f9710292,69.20.133.173,5.0,False
963529910f,176.207.90.10,4.0,False
1ae80b6a64,49.187.247.113,8.0,False
965a7c7b3c,170.123.248.58,5.0,False
34407daf40,183.181.158.217,8.0,True
02a6d96c4f,59.49.165.50,9.0,False
4b75979672,143.2.244.200,11.0,True
51c415caa8,188.156.134.124,4.0,True
e0398658d7,123.91.114.86,10.0,False
1722a87377,136.105.55.100,6.0,False
f0eeb6c843,119.172.112.192,12.0,False
0e08cc22bd,84.123.150.192,1.0,True
3b30e5c555,194.147.192.105,6.0,False
a0cf379375,87.11.142.185,1.0,True
0757893cee,140.161.29.102,6.0,False
cdc0518126,181.51.22.222,8.0,False
c845bdd5a5,52.152.120.154,7.0,True
c845bdd5a5,150.204.252.76,3.0,False
1daad2c179,140.56.116.208,7.0,False
93d3f6fec5,49.111.101.199,4.0,False
a39c86565c,86.205.239.96,4.0,False
b7d3a8c25d,43.37.217.179,3.0,False
9e3704cc0b,139.124.211.122,7.0,False
a4aec43efc,69.110.200.204,5.0,True
8b7cfa55bf,177.88.58.151,5.0,True
1fe97c7fa1,170.204.38.56,3.0,False
ae1727924c,80.146.231.93,6.0,True
7e14502212,141.237.192.64,3.0,False
fe42d8a27e,108.110.177.49,13.0,False
6928807a9a,112.244.2.31,5.0,False
9c4b7e1a56,131.101.84.58,3.0,False
9c4b7e1a56,106.74.61.81,3.0,False
9c4b7e1a56,193.67.182.22,10.0,False
13f2f45e2d,153.173.52.86,5.0,True
56d94ea1fc,193.207.203.23,8.0,False
3f8d9edb70,75.152.135.71,6.0,False
d0446f0e3a,58.202.84.14,12.0,False
30b04863ab,123.161.50.203,10.0,False
7da632226b,187.187.122.116,5.0,False
2da887e578,122.115.237.45,4.0,True
b749b6a423,125.41.115.248,6.0,False
2a8e2530da,176.99.154.223,4.0,False
bc27e4ba15,106.160.71.31,5.0,False
c94141e8c4,186.198.37.205,3.0,False
d39effb3aa,62.204.90.178,7.0,False
9b4dff6d5a,150.254.168.241,4.0,True
5bc96b36ca,149.41.161.140,6.0,False
75d2770349,98.206.166.55,7.0,True
120da0a910,61.232.238.218,10.0,False
51ad52ea88,183.16.140.238,5.0,False
5c1e3a003f,165.106.196.174,7.0,True
e7e2d614c1,184.91.65.220,7.0,True
28356be83f,199.71.83.33,5.0,True
c40693ad43,71.34.63.117,5.0,False
3b71588aeb,84.222.243.62,6.0,False
be90b82f1c,41.148.69.131,12.0,False
5b4d13001c,101.95.83.148,7.0,False
542771c39c,176.221.168.224,7.0,False
f7be2745a0,174.113.20.19,9.0,False
c1fbef42e6,53.218.26.196,5.0,False
8478a961e2,48.159.182.68,7.0,False
9ead2b94a6,163.67.132.229,6.0,False
ed1e765798,195.227.75.238,10.0,False
ebb93c7e2f,106.3.51.125,4.0,False
b4fc7733fc,82.187.4.248,8.0,False
ba4c4df85a,115.68.12.44,6.0,True
9d9e573279,121.208.180.128,3.0,False
29a6a8e6aa,133.90.100.11,9.0,False
b49d7d16a3,101.121.120.162,6.0,False
9bc44978ad,144.201.151.24,7.0,False
95ccfc662f,190.216.48.80,9.0,True
87f7660f6f,116.59.92.239,4.0,True
46d948808c,179.162.235.142,6.0,False
aa9100fe28,146.172.218.153,6.0,True
736508c51a,171.23.53.165,5.0,False
b6e70b52f4,157.114.35.57,8.0,False
e6ce53c2e0,179.97.167.133,2.0,False
edb79edb0f,159.32.58.90,2.0,False
155e988c02,44.8.128.98,5.0,False
e30f93e3a9,160.55.57.209,5.0,False
2d31d2fc11,161.231.221.218,5.0,False
a12de5a5a3,160.121.159.36,7.0,False
b385087aef,56.173.208.135,4.0,True
67919d7b29,108.195.37.142,9.0,False
4c29f72b80,150.18.141.46,4.0,True
d8a117de2d,116.60.100.29,6.0,False
64db9a1344,187.39.61.140,6.0,False
5c026e8a38,81.51.153.172,3.0,False
6cc0dadbff,67.171.27.190,5.0,True
733bb1438a,77.254.38.234,7.0,False
59fae8d38e,160.204.37.122,6.0,False
42abc49049,176.94.86.216,5.0,False
6a12d7ebc2,181.13.156.197,6.0,False
9142292d5c,142.233.11.28,5.0,False
f131f3d52b,146.184.135.179,7.0,False
d41c5aabe5,66.179.77.104,5.0,False
947cab5400,95.196.215.22,6.0,False
269dfb5782,121.99.59.203,3.0,True
91f8564a43,200.19.233.209,4.0,False
f77a8bc59c,195.90.164.206,8.0,False
e12e54b89d,89.205.187.182,6.0,True
385881244b,193.149.31.10,7.0,True
385881244b,135.129.102.52,5.0,True
0c8dddc699,51.9.55.31,6.0,False
c6bf535419,196.57.64.154,5.0,True
ec20ec8e34,100.32.17.202,5.0,False
11ceaad20b,71.189.191.24,9.0,False
cea8e2463b,95.49.136.238,6.0,False
f4b45f407d,56.95.101.45,14.0,True
d07e2ef99f,137.112.165.83,9.0,False
6310d4bf0f,48.239.56.167,3.0,False
beaff86d70,130.137.58.36,7.0,False
f8a9823cca,158.102.175.151,11.0,False
3037b7230c,150.238.199.76,5.0,True
d31b859042,93.35.2.35,6.0,True
c59f5dfeab,122.244.138.123,6.0,False
6bb97d2d25,60.61.26.219,7.0,False
e4989a6a98,120.247.73.138,9.0,False
7af3bbd2b9,162.231.65.224,5.0,False
f89983124a,166.195.168.13,5.0,False
e00d162211,56.2.14.116,7.0,False
cfb9dda599,44.65.4.227,6.0,False
21832ae931,190.251.253.60,7.0,False
549b002c71,120.230.183.220,5.0,False
dccfed6e97,114.235.178.206,5.0,False
4faa9965a2,75.155.24.3,4.0,False
6ba0a7487b,60.47.195.188,5.0,False
fc99390ad0,131.35.89.18,10.0,False
e73207ff88,83.13.181.250,12.0,False
43589f2b40,136.164.86.207,5.0,True
cb01b660df,175.46.131.27,3.0,False
7ed7ae33ba,164.38.70.237,6.0,False
1e1d49829f,63.16.43.56,10.0,False
9e2235989c,172.155.185.45,4.0,False
e077154379,71.148.147.249,6.0,True
6fd91c8986,86.96.49.112,4.0,False
72de710a0b,97.124.171.226,9.0,False
fb2b6cfa94,194.157.51.75,12.0,True
a9556ebe55,69.23.5.58,6.0,False
5ad327172f,118.98.54.135,9.0,False
e597b3f52a,83.245.42.97,3.0,True
0f3fe3e4ba,168.89.197.24,6.0,False
fc454d82a3,49.25.241.184,7.0,False
c38f6622e1,133.127.152.191,6.0,False
8c61b1d898,186.28.24.71,6.0,False
a44c8b9232,186.233.188.29,4.0,False
da91adc253,134.29.243.35,6.0,False
056effa3bb,125.89.92.228,5.0,False
25991e49cf,66.96.210.197,11.0,False
c3c834d3df,112.110.79.44,6.0,False
c66dce0ec8,50.187.20.105,8.0,True
bbacf43e49,82.60.234.86,3.0,False
bbacf43e49,52.97.109.62,5.0,False
b400032ded,106.23.253.242,4.0,False
0e464d7920,48.168.197.11,5.0,False
591003f7ce,46.67.25.83,6.0,False
31b010d84d,130.131.103.162,6.0,False
85a9893b33,167.137.129.157,6.0,False
07e7fc41e4,119.79.185.47,6.0,False
a860e2afc1,85.18.115.159,9.0,True
84c2383d3a,97.252.133.126,13.0,True
f8579f15ef,92.40.171.36,4.0,False
6a64c99870,78.245.172.217,4.0,True
17783d84e2,125.44.27.240,2.0,False
f164519a24,126.249.22.207,4.0,True
98ef0fa92d,187.171.158.245,7.0,True
4620c8b03d,145.144.238.70,5.0,False
af3d0835bc,65.206.236.235,7.0,True
6f0cc16921,168.190.2.68,11.0,True
0718539849,46.79.93.194,7.0,True
ed43d1b52b,107.17.188.23,3.0,False
c860c48aca,101.65.146.152,7.0,False
ce4336ef35,107.104.250.50,6.0,False
86dc692cb4,71.126.188.86,7.0,False
7025e76900,93.183.1.222,5.0,True
08baf47d79,182.12.105.111,7.0,False
56d6e5774a,54.114.129.124,8.0,False
fd253a5652,134.108.173.163,2.0,True
77ce757937,135.13.3.146,2.0,False
e9d04d7bd6,114.37.210.66,8.0,False
035bb06167,56.86.180.32,5.0,False
b36efc54d7,71.3.136.199,5.0,False
80c38dbca4,135.228.116.74,5.0,True
d07795c47e,116.237.64.173,6.0,False
4e8ae1bd02,72.69.98.116,4.0,False
ca7f9f8ca6,166.214.135.79,9.0,True
fe2985a03b,152.128.230.216,6.0,False
31adfa54b0,186.177.72.194,6.0,True
77ab05266b,55.64.112.197,2.0,True
ff9786b839,106.63.17.211,6.0,False
3346866a42,121.51.117.206,6.0,False
102fe11a35,181.190.105.108,5.0,False
3a33e7d285,129.151.82.81,7.0,False
97d428c725,50.170.224.183,3.0,True
4d2acd29a7,81.63.131.73,7.0,False
19372b1970,41.82.28.111,5.0,False
880f91d978,139.39.7.149,4.0,False
7d4f449d14,169.195.82.15,12.0,False
7d4f449d14,174.134.46.43,2.0,False
a25e0aa954,132.237.105.120,8.0,False
8284344714,153.173.223.48,12.0,False
3452d0c9e2,152.227.122.240,6.0,False
b6a3d6bbb5,151.43.64.82,3.0,True
2c9641bd03,159.212.137.138,9.0,False
61cd477c51,199.15.121.175,3.0,False
8c8fa92532,177.42.136.38,6.0,False
10be7d91fa,161.41.46.21,6.0,False
ceebd66d94,186.176.108.9,8.0,True
66ebffc91b,157.237.17.162,3.0,False
c240b36881,140.162.180.39,8.0,False
